source_url,retrieved_at,source_category,prompt_id,title,prompt_url,duplicate_in_source,source_highlight
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,業務改善,197,顧客目線でのサービスのベネフィット特定,https://nanyo-city.jpn.org/download_prompt/download.php?download=197,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,業務改善,411,顧客ニーズ深掘り分析とサービス提案プロセス,https://nanyo-city.jpn.org/download_prompt/download.php?download=411,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,業務改善,144,目標を叶える為の中間目標を設定する,https://nanyo-city.jpn.org/download_prompt/download.php?download=144,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,業務改善,208,「SMARTの原則」を使って目標を設定する,https://nanyo-city.jpn.org/download_prompt/download.php?download=208,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,業務改善,244,10倍の成果を目指す目標設定を行う,https://nanyo-city.jpn.org/download_prompt/download.php?download=244,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,業務改善,327,リーダー向けゴール設定シート作成,https://nanyo-city.jpn.org/download_prompt/download.php?download=327,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,業務改善,470,成果物の評価基準の体系的設計と成功基準とのマッピング,https://nanyo-city.jpn.org/download_prompt/download.php?download=470,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,業務改善,495,計画に基づく事業の実施内容評価レポート作成,https://nanyo-city.jpn.org/download_prompt/download.php?download=495,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,業務改善,587,目標成果物の業界標準構成案作成,https://nanyo-city.jpn.org/download_prompt/download.php?download=587,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,業務改善,643,パイロット導入成功のための選定基準と評価計画書策定プロンプト,https://nanyo-city.jpn.org/download_prompt/download.php?download=643,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,業務改善,186,目標(KGI)だけ伝えて、達成に必要なKPIを抽出する,https://nanyo-city.jpn.org/download_prompt/download.php?download=186,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,業務改善,733,KPI達成に向けたロジック構築とモニタリング支援,https://nanyo-line.github.io/prompt/733.html,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,業務改善,734,納得感を生むKPI設定事由・構築プロンプト,https://nanyo-line.github.io/prompt/734.html,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,業務改善,735,戦略的KPI設定エージェント,https://nanyo-line.github.io/prompt/735.html,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,業務改善,146,論文速読法フレームワーク,https://nanyo-city.jpn.org/download_prompt/download.php?download=146,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,業務改善,155,チーム力を最大化する役割分担表を作成する,https://nanyo-city.jpn.org/download_prompt/download.php?download=155,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,業務改善,236,条件に応じた効果的なマネジメント方法の提案,https://nanyo-city.jpn.org/download_prompt/download.php?download=236,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,情報収集・分析,25,興味深いデータ分析レポートを作成しよう！,https://nanyo-city.jpn.org/download_prompt/download.php?download=25,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,情報収集・分析,143,最新技術が職場に与える影響を分析する,https://nanyo-city.jpn.org/download_prompt/download.php?download=143,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,情報収集・分析,173,財務分析プレゼンテーション用,https://nanyo-city.jpn.org/download_prompt/download.php?download=173,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,情報収集・分析,174,データ分析（EBPM）レポート作成,https://nanyo-city.jpn.org/download_prompt/download.php?download=174,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,情報収集・分析,185,フェルミ推定で概算値を求める,https://nanyo-city.jpn.org/download_prompt/download.php?download=185,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,情報収集・分析,187,漠然とした目標を数値化する,https://nanyo-city.jpn.org/download_prompt/download.php?download=187,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,情報収集・分析,352,MECEフレームワーク構築支援,https://nanyo-city.jpn.org/download_prompt/download.php?download=352,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,情報収集・分析,558,EBPMテーマに対する多角的仮説生成,https://nanyo-city.jpn.org/download_prompt/download.php?download=558,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,情報収集・分析,566,複数仮説の同時展開と最適解への収束,https://nanyo-city.jpn.org/download_prompt/download.php?download=566,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,情報収集・分析,683,生成AIによるVOC分析フレームワーク,https://nanyo-line.github.io/prompt/683.html,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,情報収集・分析,791,行動データの可視化と戦略的分析レポートの生成,https://nanyo-line.github.io/prompt/791.html,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,情報収集・分析,54,特定分野のリサーチとレポートを作成してもらう,https://nanyo-city.jpn.org/download_prompt/download.php?download=54,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,情報収集・分析,55,テーマ別リサーチとその結果の要約とレポートを作成する,https://nanyo-city.jpn.org/download_prompt/download.php?download=55,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,情報収集・分析,189,プロジェクト関連の法務判例検索・要約,https://nanyo-city.jpn.org/download_prompt/download.php?download=189,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,情報収集・分析,534,どこまでも深掘り可能にするプロンプト,https://nanyo-city.jpn.org/download_prompt/download.php?download=534,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,情報収集・分析,573,情報信頼性検証・ファクトチェック支援プロンプト,https://nanyo-city.jpn.org/prompt/573b.html,yes,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,情報収集・分析,695,熟練サーチャーの思考を再現するスクリーニング,https://nanyo-line.github.io/prompt/695.html,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,情報収集・分析,789,真偽検証型・背景洞察リサーチ,https://nanyo-line.github.io/prompt/789.html,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,情報収集・分析,178,レポート作成の切り口提案,https://nanyo-city.jpn.org/download_prompt/download.php?download=178,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,情報収集・分析,179,レポートの構成を提案する,https://nanyo-city.jpn.org/download_prompt/download.php?download=179,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,情報収集・分析,180,レポート書き出しを提案する,https://nanyo-city.jpn.org/download_prompt/download.php?download=180,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,情報収集・分析,181,レポートのテーマとあらすじを基に、レポートの結論を提案する,https://nanyo-city.jpn.org/download_prompt/download.php?download=181,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,情報収集・分析,32,[政策名] に対する影響予測レポート,https://nanyo-city.jpn.org/download_prompt/download.php?download=32,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,情報収集・分析,134,ケーススタディ分析による事業戦略の向上,https://nanyo-city.jpn.org/download_prompt/download.php?download=134,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,情報収集・分析,491,過去のデータから将来を予測するプロンプト,https://nanyo-city.jpn.org/download_prompt/download.php?download=491,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,情報収集・分析,4,文章の議論を分析する,https://nanyo-city.jpn.org/download_prompt/download.php?download=4,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,情報収集・分析,6,文章を解析する,https://nanyo-city.jpn.org/download_prompt/download.php?download=6,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,情報収集・分析,124,文章構成要素抽出とフレームワーク分析,https://nanyo-city.jpn.org/download_prompt/download.php?download=124,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,情報収集・分析,153,読者のニーズを引き出し深い考察を促す,https://nanyo-city.jpn.org/download_prompt/download.php?download=153,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,情報収集・分析,379,レポート分析による顧客業務課題の特定,https://nanyo-city.jpn.org/download_prompt/download.php?download=379,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,情報収集・分析,401,６人の専門家によるテーマに基づく議論,https://nanyo-city.jpn.org/download_prompt/download.php?download=401,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,情報収集・分析,460,考察内容に対する効果的な手法生成プロンプト,https://nanyo-city.jpn.org/download_prompt/download.php?download=460,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,情報収集・分析,58,業務の論点・課題洗い出し,https://nanyo-city.jpn.org/download_prompt/download.php?download=58,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,情報収集・分析,201,形而上学を用いて課題を探求する,https://nanyo-city.jpn.org/download_prompt/download.php?download=201,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,情報収集・分析,356,AIによる自律的な視点切り替え型課題分析・解決策提案,https://nanyo-city.jpn.org/download_prompt/download.php?download=356,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,情報収集・分析,361,目標の抽象化と再構築による新たな視点発見,https://nanyo-city.jpn.org/download_prompt/download.php?download=361,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,情報収集・分析,365,気づきや違和感を通じた常識再評価と深堀りフレームワーク,https://nanyo-city.jpn.org/download_prompt/download.php?download=365,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,情報収集・分析,465,業務一覧からの定型業務抽出プロンプト,https://nanyo-city.jpn.org/download_prompt/download.php?download=465,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,情報収集・分析,703,極限探求・深層知性マッピング,https://nanyo-line.github.io/prompt/703.html,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,情報収集・分析,704,生成AIの能力極限までの深堀り,https://nanyo-line.github.io/prompt/704.html,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,情報収集・分析,739,忖度停止（辛口AI）評価,https://nanyo-line.github.io/prompt/739.html,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,情報収集・分析,8,対象者をプロファイルする,https://nanyo-city.jpn.org/download_prompt/download.php?download=8,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,情報収集・分析,132,職業別ターゲットペルソナの作成と市場分析,https://nanyo-city.jpn.org/download_prompt/download.php?download=132,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,情報収集・分析,192,認識レベル別に共感性の高いペルソナを作成する,https://nanyo-city.jpn.org/download_prompt/download.php?download=192,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,情報収集・分析,429,公共サービスにおけるDRM戦略の明確化,https://nanyo-city.jpn.org/download_prompt/download.php?download=429,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,情報収集・分析,498,アジャイルとロードマップの統合戦略,https://nanyo-city.jpn.org/download_prompt/download.php?download=498,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,情報収集・分析,559,テーマに対する仮説の設定,https://nanyo-city.jpn.org/download_prompt/download.php?download=559,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,情報収集・分析,693,成果を出し続ける生成AI活用戦略設計プロンプト,https://nanyo-line.github.io/prompt/693.html,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,情報収集・分析,731,仮説行動の進化ループプロンプト,https://nanyo-line.github.io/prompt/731.html,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,情報収集・分析,231,生成ＡＩを用いた業務効率化アイディアの実現可能性を検証,https://nanyo-city.jpn.org/download_prompt/download.php?download=231,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,情報収集・分析,333,業務改善アイデアをピッチ資料としてまとめる,https://nanyo-city.jpn.org/download_prompt/download.php?download=333,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,情報収集・分析,82,是正処置報告書（顛末書）を作成する,https://nanyo-city.jpn.org/download_prompt/download.php?download=82,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,情報収集・分析,215,インシデントレポート作成（再発防止策提案）,https://nanyo-city.jpn.org/download_prompt/download.php?download=215,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,情報収集・分析,754,構造的再発防止（仕組み化）プロンプト,https://nanyo-line.github.io/prompt/754.html,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,情報収集・分析,757,ミスの責任を真逆に思考するプロンプト,https://nanyo-line.github.io/prompt/757.html,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,情報収集・分析,91,職員研修終了時アンケート作成,https://nanyo-city.jpn.org/download_prompt/download.php?download=91,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,情報収集・分析,182,提出されたレポートを評価する,https://nanyo-city.jpn.org/download_prompt/download.php?download=182,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,情報収集・分析,225,研修終了後アンケート回答のMECE分類,https://nanyo-city.jpn.org/download_prompt/download.php?download=225,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,情報収集・分析,340,講座受講者向け成果最大化チェックリストの作成,https://nanyo-city.jpn.org/download_prompt/download.php?download=340,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,コミュニケーション支援,15,メールへの返信,https://nanyo-city.jpn.org/download_prompt/download.php?download=15,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,コミュニケーション支援,46,問い合わせなどのメールの自動作成・添削,https://nanyo-city.jpn.org/download_prompt/download.php?download=46,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,コミュニケーション支援,385,市民問い合わせ対応のための返信文案作成,https://nanyo-city.jpn.org/download_prompt/download.php?download=385,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,コミュニケーション支援,500,問い合わせ内容の傾向分析とサービス改善提案,https://nanyo-city.jpn.org/download_prompt/download.php?download=500,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,コミュニケーション支援,800,仕事の断り方プロンプト,https://nanyo-line.github.io/prompt/800.html,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,コミュニケーション支援,52,上司から部下へ注意・指導のメッセージを送る際に表現をチェックしてもらう,https://nanyo-city.jpn.org/download_prompt/download.php?download=52,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,コミュニケーション支援,60,立場に応じた説明や言い換えを行う,https://nanyo-city.jpn.org/download_prompt/download.php?download=60,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,コミュニケーション支援,100,多様な言い換え表現の提案とニュアンス解説を行う,https://nanyo-city.jpn.org/download_prompt/download.php?download=100,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,コミュニケーション支援,204,パラフレーズを使って文章を言い換える,https://nanyo-city.jpn.org/download_prompt/download.php?download=204,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,コミュニケーション支援,305,初顔合わせガイドマニュアルの作成,https://nanyo-city.jpn.org/download_prompt/download.php?download=305,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,コミュニケーション支援,633,信頼形成（ラポール形成）を促すコミュニケーション例文作成,https://nanyo-city.jpn.org/download_prompt/download.php?download=633,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,コミュニケーション支援,329,返答に困る質問に対するトークモデル作成,https://nanyo-city.jpn.org/download_prompt/download.php?download=329,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,コミュニケーション支援,338,BANTフレームワークに基づく交渉スクリプトの作成,https://nanyo-city.jpn.org/download_prompt/download.php?download=338,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,コミュニケーション支援,364,懐疑的なターゲットを行動へ導く5ステップ信念変革フレームワーク,https://nanyo-city.jpn.org/download_prompt/download.php?download=364,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,コミュニケーション支援,646,Stephen Coveyの7つの習慣に基づく戦略的認知変革プロンプト,https://nanyo-city.jpn.org/download_prompt/download.php?download=646,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,コミュニケーション支援,355,1on1セッションの効果的活用提案,https://nanyo-city.jpn.org/download_prompt/download.php?download=355,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,コミュニケーション支援,405,オンラインコミュニティ活性化施策のアイデア提案,https://nanyo-city.jpn.org/download_prompt/download.php?download=405,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,コミュニケーション支援,562,アクティブラーニングを促進するグループワーク課題の作成,https://nanyo-city.jpn.org/download_prompt/download.php?download=562,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,コミュニケーション支援,632,変革のための効果的なコミュニケーションプラン作成,https://nanyo-city.jpn.org/download_prompt/download.php?download=632,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,コミュニケーション支援,608,セミナー名キャッチコピー案生成プロンプト,https://nanyo-city.jpn.org/download_prompt/download.php?download=608,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,コミュニケーション支援,609,セミナータイトルアイデア生成プロンプト,https://nanyo-city.jpn.org/download_prompt/download.php?download=609,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,コミュニケーション支援,625,セミナー企画案のためのアイデア生成プロンプト,https://nanyo-city.jpn.org/download_prompt/download.php?download=625,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,コミュニケーション支援,627,競合セミナーLPの戦略的分析レポート作成プロンプト,https://nanyo-city.jpn.org/download_prompt/download.php?download=627,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,コミュニケーション支援,615,SNSプラットフォーム向けセミナー告知投稿文作成,https://nanyo-city.jpn.org/download_prompt/download.php?download=615,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,コミュニケーション支援,616,セミナー集客のための高反応メールマガジン作成,https://nanyo-city.jpn.org/download_prompt/download.php?download=616,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,コミュニケーション支援,618,セミナー参加者向け効果的なリマインドメール作成,https://nanyo-city.jpn.org/download_prompt/download.php?download=618,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,コミュニケーション支援,629,セミナー紹介用ショート動画台本作成プロンプト,https://nanyo-city.jpn.org/download_prompt/download.php?download=629,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,コミュニケーション支援,610,プレゼンスライド用テキスト原稿生成プロンプト,https://nanyo-city.jpn.org/download_prompt/download.php?download=610,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,コミュニケーション支援,611,セミナーオープニングトーク台本作成プロンプト,https://nanyo-city.jpn.org/download_prompt/download.php?download=611,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,コミュニケーション支援,612,セミナー本編トークスクリプト生成,https://nanyo-city.jpn.org/download_prompt/download.php?download=612,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,コミュニケーション支援,613,セミナー成功のためのクロージング台本作成プロンプト,https://nanyo-city.jpn.org/download_prompt/download.php?download=613,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,コミュニケーション支援,628,セミナー用専門用語解説集作成プロンプト,https://nanyo-city.jpn.org/download_prompt/download.php?download=628,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,コミュニケーション支援,614,セミナー資料要約・実践化ガイド,https://nanyo-city.jpn.org/download_prompt/download.php?download=614,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,コミュニケーション支援,619,セミナー後アンケート項目提案,https://nanyo-city.jpn.org/download_prompt/download.php?download=619,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,コミュニケーション支援,620,セミナー参加者アンケート自由記述分析レポート作成,https://nanyo-city.jpn.org/download_prompt/download.php?download=620,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,コミュニケーション支援,621,質疑応答セッション議事録作成プロンプト,https://nanyo-city.jpn.org/download_prompt/download.php?download=621,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,コミュニケーション支援,623,セミナー文字起こしテキストの要約・清書プロンプト,https://nanyo-city.jpn.org/download_prompt/download.php?download=623,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,コミュニケーション支援,53,メンバー間のメッセージ（フィードバック）の表現を考えてもらう,https://nanyo-city.jpn.org/download_prompt/download.php?download=53,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,コミュニケーション支援,489,スタッフ向けフィードバック作成支援プロンプト,https://nanyo-city.jpn.org/download_prompt/download.php?download=489,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,コミュニケーション支援,494,上長に報告するメッセージを変換するプロンプト,https://nanyo-city.jpn.org/download_prompt/download.php?download=494,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,コミュニケーション支援,598,対話からの「知の共有」と「再利用可能な知識」抽出プロンプト,https://nanyo-city.jpn.org/download_prompt/download.php?download=598,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,コミュニケーション支援,652,ユーザーフィードバック根本原因分析と実行計画策定支援,https://nanyo-city.jpn.org/download_prompt/download.php?download=652,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,コミュニケーション支援,696,ダメ出し（忖度させない）プロンプト,https://nanyo-line.github.io/prompt/696.html,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,コミュニケーション支援,706,超批判的思考をさせるためのプロンプト,https://nanyo-line.github.io/prompt/706.html,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,コミュニケーション支援,784,他人が作成した資料を使った上司への説明スクリプト,https://nanyo-line.github.io/prompt/784.html,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,コミュニケーション支援,24,クレームに対応する,https://nanyo-city.jpn.org/download_prompt/download.php?download=24,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,コミュニケーション支援,164,クレーム対応ヒアリングシナリオ作成,https://nanyo-city.jpn.org/download_prompt/download.php?download=164,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,コミュニケーション支援,265,クレーム対応記録作成による顧客満足度向上,https://nanyo-city.jpn.org/download_prompt/download.php?download=265,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,コミュニケーション支援,332,クレーム対応報告書作成と組織内共有,https://nanyo-city.jpn.org/download_prompt/download.php?download=332,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,コミュニケーション支援,369,クレーム情報を分析し、傾向把握・改善提案をする,https://nanyo-city.jpn.org/download_prompt/download.php?download=369,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,コミュニケーション支援,435,クレーム対応用の謝罪文・改善説明文,https://nanyo-city.jpn.org/download_prompt/download.php?download=435,no,no
